,X-Ray Images,CT-Scans,Label
3227,SARS-10.1148rg.242035193-g04mr34g04b-Fig4b-day12.jpeg,Non-Covid (948).png,0
3228,acute-respiratory-distress-syndrome-ards-1.jpg,Non-Covid (863).png,0
3229,ards-secondary-to-tiger-snake-bite.png,Non-Covid (904).png,0
3230,aspiration-pneumonia-5-day3.jpg,Non-Covid (929).png,0
3231,aspiration-pneumonia-5-day27.jpg,Non-Covid (809).png,0
3232,SARS-10.1148rg.242035193-g04mr34g0-Fig8b-day5.jpeg,Non-Covid (97).png,0
3233,X-ray_of_cyst_in_pneumocystis_pneumonia_1.jpg,Non-Covid (93).png,0
3234,SARS-10.1148rg.242035193-g04mr34g0-Fig8a-day0.jpeg,Non-Covid (876).png,0
3235,SARS-10.1148rg.242035193-g04mr34g09b-Fig9b-day19.jpeg,Non-Covid (871).png,0
3236,chlamydia-pneumonia-PA.png,Non-Covid (974).png,0
3237,cavitating-pneumonia-4-day28-PA.png,Non-Covid (88).png,0
3238,covid-19-pneumonia-58-prior.jpg,Non-Covid (932).png,0
3239,person378_virus_761.jpeg,Non-Covid (937).png,0
3240,pneumocystis-jiroveci-pneumonia-2.png,Non-Covid (906).png,0
3241,person1830_bacteria_4693.jpeg,Non-Covid (841).png,0
3242,person339_bacteria_1574.jpeg,Non-Covid (964).png,0
3243,covid-19-pneumonia-evolution-over-a-week-1-day6.jpg,Non-Covid (854).png,0
3244,pneumococcal-pneumonia-day35.jpg,Non-Covid (888).png,0
3245,person1599_virus_2776.jpeg,Non-Covid (830).png,0
3246,person525_bacteria_2216.jpeg,Non-Covid (920).png,0
3247,person438_bacteria_1893.jpeg,Non-Covid (839).png,0
3248,covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-day-3.jpg,Non-Covid (804).png,0
3249,covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-day-1.jpg,Non-Covid (835).png,0
3250,covid-19-pneumonia-rapidly-progressive-3-days.jpg,Non-Covid (819).png,0
3251,hqdefault (2).jpg,Non-Covid (977).png,0
3252,person1102_bacteria_3043.jpeg,Non-Covid (953).png,0
3253,cxrnlpa.jpg,Non-Covid (944).png,0
3254,klebsiella-pneumonia-1.jpg,Non-Covid (875).png,0
3255,nocorona.jpg,Non-Covid (911).png,0
3256,person934_virus_1595.jpeg,Non-Covid (848).png,0
3257,gxgvnhjl.jpeg,Non-Covid (923).png,0
3258,dwfefbfv.jpeg,Non-Covid (981).png,0
3259,f12063879a29e672f675977fabdc89_jumbo.jpeg,Non-Covid (978).png,0
3260,person612_bacteria_2478.jpeg,Non-Covid (822).png,0
3261,covid-19-pneumonia-rapidly-progressive-admission.jpg,Non-Covid (951).png,0
3262,parapneumonic-effusion-1-PA.png,Non-Covid (887).png,0
3263,pneumococcal-pneumonia-day0.jpg,Non-Covid (945).png,0
3264,person1558_bacteria_4066.jpeg,Non-Covid (895).png,0
3265,person651_bacteria_2543.jpeg,Non-Covid (94).png,0
3266,person1290_virus_2215.jpeg,Non-Covid (810).png,0
3267,normal (1).jpg,Non-Covid (967).png,0
3268,person1_bacteria_2.jpeg,Non-Covid (979).png,0
3269,pneumococcal-pneumonia-day7.jpg,Non-Covid (843).png,0
3270,covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-admission.jpg,Non-Covid (9).png,0
3271,legionella-pneumonia-1.png,Non-Covid (873).png,0
3272,covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-day-2.jpg,Non-Covid (963).png,0
3273,legionella-pneumonia-2.jpg,Non-Covid (860).png,0
3274,person1935_bacteria_4849.jpeg,Non-Covid (954).png,0
3275,person989_virus_1667.jpeg,Non-Covid (925).png,0
3276,gr1_lrg-b.jpg,Non-Covid (968).png,0
3277,pneumocystis-jiroveci-pneumonia-4-L.png,Non-Covid (844).png,0
3278,person939_bacteria_2864.jpeg,Non-Covid (867).png,0
3279,pneumocystis-carinii-pneumonia-1-PA.jpg,Non-Covid (842).png,0
3280,person259_bacteria_1220.jpeg,Non-Covid (966).png,0
3281,person925_virus_1582.jpeg,Non-Covid (833).png,0
3282,covid-19-pneumonia-rapidly-progressive-12-hours.jpg,Non-Covid (836).png,0
3283,pneumocystis-pneumonia-8.jpg,Non-Covid (934).png,0
3284,right-upper-lobe-pneumonia-9-PA.jpg,Non-Covid (884).png,0
3285,wong-0004.jpg,Non-Covid (817).png,0
3286,unnamed (1).jpg,Non-Covid (885).png,0
3287,ryct.2020003.fig2-c.png,Non-Covid (815).png,0
3288,ryct.2020003.fig2-b.png,Non-Covid (943).png,0
3289,pneumocystis-jirovecii-pneumonia-3-3.jpg,Non-Covid (81).png,0
3290,pneumocystis-pneumonia-2-PA.png,Non-Covid (92).png,0
3291,wong-0000.jpg,Non-Covid (869).png,0
3292,unnamed (2).jpg,Non-Covid (95).png,0
3293,pneumonia-7.jpg,Non-Covid (98).png,0
3294,wong-0002.jpg,Non-Covid (820).png,0
3295,ssdca.jpg,Non-Covid (838).png,0
3296,pneumocystis-jiroveci-pneumonia-4-PA.png,Non-Covid (916).png,0
3297,pneumocystis-jirovecii-pneumonia-3-1.jpg,Non-Covid (926).png,0
3298,streptococcus-pneumoniae-pneumonia-temporal-evolution-1-day3.jpg,Non-Covid (922).png,0
3299,qfv.jpg,Non-Covid (879).png,0
3300,streptococcus-pneumoniae-pneumonia-temporal-evolution-1-day2.jpg,Non-Covid (991).png,0
3301,unnamed (3).jpg,Non-Covid (982).png,0
3302,pneumocystis-jirovecii-pneumonia-3-2.jpg,Non-Covid (988).png,0
3303,wong-0005.jpg,Non-Covid (983).png,0
3304,pneumocystis-pneumonia-12.png,Non-Covid (993).png,0
3305,streptococcus-pneumoniae-pneumonia-1.jpg,Non-Covid (998).png,0
3306,pneumocystis-jirovecii-pneumonia-2.jpg,Non-Covid (996).png,0
3307,svfdxs.jpg,Non-Covid (995).png,0
3308,streptococcus-pneumoniae-pneumonia-temporal-evolution-1-day0.jpg,Non-Covid (994).png,0
3309,wong-0003.jpg,Non-Covid (985).png,0
3310,streptococcus-pneumoniae-pneumonia-temporal-evolution-1-day1.jpg,Non-Covid (984).png,0
3311,ryct.2020003.fig2-a.png,Non-Covid (986).png,0
3312,NORMAL2-IM-0997-0001.jpeg,Non-Covid (99).png,0
3313,NORMAL2-IM-1033-0001.jpeg,Non-Covid (999).png,0
3314,NORMAL2-IM-1014-0001.jpeg,Non-Covid (990).png,0
3315,NORMAL2-IM-1020-0001-0001.jpeg,Non-Covid (987).png,0
3316,NORMAL2-IM-1020-0001.jpeg,Non-Covid (997).png,0
3317,NORMAL2-IM-1024-0001.jpeg,Non-Covid (992).png,0
3318,NORMAL2-IM-1028-0001.jpeg,Non-Covid (989).png,0
3319,NORMAL2-IM-1008-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667.mhd_128.png,0
3320,NORMAL2-IM-1027-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161.mhd_85.png,0
3321,NORMAL2-IM-1005-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985.mhd_38.png,0
3322,NORMAL2-IM-1017-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230.mhd_91.png,0
3323,NORMAL2-IM-1023-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495.mhd_60.png,0
3324,NORMAL2-IM-1026-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151.mhd_174.png,0
3325,NORMAL2-IM-1025-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040.mhd_25.png,0
3326,NORMAL2-IM-1015-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.296863826932699509516219450076.mhd_86.png,0
3327,NORMAL2-IM-1002-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478.mhd_226.png,0
3328,NORMAL2-IM-1037-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.mhd_64.png,0
3329,NORMAL2-IM-0998-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.mhd_65.png,0
3330,NORMAL2-IM-1019-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377.mhd_46.png,0
3331,NORMAL2-IM-1035-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.mhd_129.png,0
3332,NORMAL2-IM-1038-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.mhd_156.png,0
3333,NORMAL2-IM-1020-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.mhd_41.png,0
3334,NORMAL2-IM-1016-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663.mhd_168.png,0
3335,NORMAL2-IM-1010-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131.mhd_19.png,0
3336,NORMAL2-IM-1030-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.mhd_76.png,0
3337,NORMAL2-IM-1001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523.mhd_126.png,0
3338,NORMAL2-IM-1018-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.mhd_200.png,0
3339,NORMAL2-IM-1022-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037.mhd_218.png,0
3340,NORMAL2-IM-1011-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667.mhd_68.png,0
3341,NORMAL2-IM-0999-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663.mhd_188.png,0
3342,NORMAL2-IM-1006-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430.mhd_27.png,0
3343,NORMAL2-IM-1060-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478.mhd_86.png,0
3344,NORMAL2-IM-1039-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011.mhd_48.png,0
3345,NORMAL2-IM-1041-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230.mhd_31.png,0
3346,NORMAL2-IM-1045-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495.mhd_160.png,0
3347,NORMAL2-IM-1040-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377.mhd_86.png,0
3348,NORMAL2-IM-1050-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.mhd_140.png,0
3349,NORMAL2-IM-1048-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645.mhd_269.png,0
3350,NORMAL2-IM-1046-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845.mhd_65.png,0
3351,NORMAL2-IM-1054-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161.mhd_45.png,0
3352,NORMAL2-IM-1088-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818.mhd_133.png,0
3353,NORMAL2-IM-1090-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663.mhd_168.png,0
3354,NORMAL2-IM-1089-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306.mhd_84.png,0
3355,NORMAL2-IM-1062-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523.mhd_66.png,0
3356,NORMAL2-IM-1073-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080.mhd_182.png,0
3357,NORMAL2-IM-1051-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.306788423710427765311352901943.mhd_160.png,0
3358,NORMAL2-IM-1094-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.mhd_74.png,0
3359,NORMAL2-IM-1086-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806.mhd_70.png,0
3360,NORMAL2-IM-1067-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075.mhd_106.png,0
3361,NORMAL2-IM-1091-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.mhd_54.png,0
3362,NORMAL2-IM-1055-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075.mhd_146.png,0
3363,NORMAL2-IM-1056-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.283733738239331719775105586296.mhd_170.png,0
3364,NORMAL2-IM-1049-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767.mhd_234.png,0
3365,NORMAL2-IM-1052-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235.mhd_84.png,0
3366,NORMAL2-IM-1044-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831.mhd_255.png,0
3367,NORMAL2-IM-1067-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.302134342469412607966016057827.mhd_193.png,0
3368,NORMAL2-IM-1053-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861.mhd_52.png,0
3369,NORMAL2-IM-1093-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806.mhd_50.png,0
3370,NORMAL2-IM-1084-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604.mhd_92.png,0
3371,NORMAL2-IM-1047-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961.mhd_119.png,0
3372,NORMAL2-IM-1058-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359.mhd_53.png,0
3373,NORMAL2-IM-1064-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.332453873575389860371315979768.mhd_140.png,0
3374,NORMAL2-IM-1059-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.311981398931043315779172047718.mhd_30.png,0
3375,NORMAL2-IM-1043-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176.mhd_65.png,0
3376,NORMAL2-IM-1103-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228.mhd_188.png,0
3377,NORMAL2-IM-1094-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869.mhd_109.png,0
3378,NORMAL2-IM-1118-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321.mhd_51.png,0
3379,NORMAL2-IM-1116-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.mhd_89.png,0
3380,NORMAL2-IM-1126-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.mhd_183.png,0
3381,NORMAL2-IM-1094-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596.mhd_154.png,0
3382,NORMAL2-IM-1112-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094.mhd_36.png,0
3383,NORMAL2-IM-1102-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868.mhd_149.png,0
3384,NORMAL2-IM-1109-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.332453873575389860371315979768.mhd_40.png,0
3385,NORMAL2-IM-1114-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.321465552859463184018938648244.mhd_56.png,0
3386,NORMAL2-IM-1124-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313756547848086902190878548835.mhd_176.png,0
3387,NORMAL2-IM-1110-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406.mhd_107.png,0
3388,NORMAL2-IM-1108-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582.mhd_200.png,0
3389,NORMAL2-IM-1096-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961.mhd_99.png,0
3390,NORMAL2-IM-1105-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124.mhd_69.png,0
3391,NORMAL2-IM-1102-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313756547848086902190878548835.mhd_196.png,0
3392,NORMAL2-IM-1120-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083.mhd_43.png,0
3393,NORMAL2-IM-1116-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.319009811633846643966578282371.mhd_45.png,0
3394,NORMAL2-IM-1125-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359.mhd_153.png,0
3395,NORMAL2-IM-1104-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261.mhd_67.png,0
3396,NORMAL2-IM-1106-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.mhd_86.png,0
3397,NORMAL2-IM-1123-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684.mhd_161.png,0
3398,NORMAL2-IM-1111-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285.mhd_98.png,0
3399,NORMAL2-IM-1098-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832.mhd_84.png,0
3400,NORMAL2-IM-1100-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329.mhd_236.png,0
3401,NORMAL2-IM-1102-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261.mhd_187.png,0
3402,NORMAL2-IM-1117-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094.mhd_116.png,0
3403,NORMAL2-IM-1096-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604.mhd_112.png,0
3404,NORMAL2-IM-1116-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.mhd_46.png,0
3405,NORMAL2-IM-1096-0001-0003.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.mhd_218.png,0
3406,NORMAL2-IM-1113-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684.mhd_141.png,0
3407,NORMAL2-IM-1122-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490.mhd_293.png,0
3408,NORMAL2-IM-1136-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832.mhd_104.png,0
3409,NORMAL2-IM-1141-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304.mhd_166.png,0
3410,NORMAL2-IM-1144-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474.mhd_64.png,0
3411,NORMAL2-IM-1134-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488.mhd_87.png,0
3412,NORMAL2-IM-1154-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.333319057944372470283038483725.mhd_68.png,0
3413,NORMAL2-IM-1153-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.333319057944372470283038483725.mhd_128.png,0
3414,NORMAL2-IM-1138-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.mhd_92.png,0
3415,NORMAL2-IM-1154-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406.mhd_87.png,0
3416,NORMAL2-IM-1149-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585.mhd_61.png,0
3417,NORMAL2-IM-1155-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124.mhd_29.png,0
3418,NORMAL2-IM-1154-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733.mhd_84.png,0
3419,NORMAL2-IM-1161-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.mhd_85.png,0
3420,NORMAL2-IM-1157-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.mhd_105.png,0
3421,NORMAL2-IM-1152-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285.mhd_78.png,0
3422,NORMAL2-IM-1162-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228.mhd_168.png,0
3423,NORMAL2-IM-1142-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490.mhd_173.png,0
3424,NORMAL2-IM-1128-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329.mhd_196.png,0
3425,NORMAL2-IM-1160-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.mhd_76.png,0
3426,NORMAL2-IM-1147-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.321465552859463184018938648244.mhd_96.png,0
3427,NORMAL2-IM-1127-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd_65.png,0
3428,NORMAL2-IM-1128-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083.mhd_23.png,0
3429,NORMAL2-IM-1142-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.mhd_116.png,0
3430,NORMAL2-IM-1151-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991.mhd_25.png,0
3431,NORMAL2-IM-1128-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005.mhd_136.png,0
3432,NORMAL2-IM-1132-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.mhd_109.png,0
3433,NORMAL2-IM-1152-0001-0002.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.mhd_72.png,0
3434,NORMAL2-IM-1158-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001.mhd_122.png,0
3435,NORMAL2-IM-1152-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001.mhd_82.png,0
3436,NORMAL2-IM-1148-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582.mhd_160.png,0
3437,NORMAL2-IM-1145-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321.mhd_71.png,0
3438,NORMAL2-IM-1150-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488.mhd_107.png,0
3439,NORMAL2-IM-1142-0001-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526.mhd_93.png,0
3440,NORMAL2-IM-1130-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.mhd_92.png,0
3441,NORMAL2-IM-1135-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304.mhd_106.png,0
3442,NORMAL2-IM-1156-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585.mhd_81.png,0
3443,NORMAL2-IM-1131-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.319009811633846643966578282371.mhd_85.png,0
3444,NORMAL2-IM-1181-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733.mhd_24.png,0
3445,NORMAL2-IM-1198-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212.mhd_220.png,0
3446,NORMAL2-IM-1170-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991.mhd_85.png,0
3447,NORMAL2-IM-1187-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.mhd_238.png,0
3448,NORMAL2-IM-1169-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd_105.png,0
3449,NORMAL2-IM-1179-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596.mhd_174.png,0
3450,NORMAL2-IM-1190-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.311981398931043315779172047718.mhd_110.png,0
3451,NORMAL2-IM-1191-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526.mhd_73.png,0
3452,NORMAL2-IM-1194-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474.mhd_104.png,0
3453,NORMAL2-IM-1177-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327.mhd_29.png,0
3454,NORMAL2-IM-1202-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869.mhd_89.png,0
3455,NORMAL2-IM-1164-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212.mhd_140.png,0
3456,NORMAL2-IM-1189-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327.mhd_109.png,0
3457,NORMAL2-IM-1201-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005.mhd_216.png,0
3458,NORMAL2-IM-1171-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.mhd_112.png,0
3459,NORMAL2-IM-1178-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868.mhd_129.png,0
3460,NORMAL2-IM-1167-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557.mhd_153.png,0
3461,NORMAL2-IM-1188-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156.mhd_62.png,0
3462,NORMAL2-IM-1176-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410.mhd_426.png,0
3463,NORMAL2-IM-1197-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547.mhd_349.png,0
3464,NORMAL2-IM-1185-0001.jpeg,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951.mhd_118.png,0
